timestamp,id,topic,method,norm_pos,diameter,confidence,sphere,projected_sphere,circle_3d,diameter_3d,ellipse,location,model_confidence,theta,phi
774725.715846,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.22678295226820952, 0.7101209401527067]",35.82649708384125,1.0,"{'center': [1.4255669305848524, -0.48445199745389134, 30.40331820979612], 'radius': 10.392304845413264}","{'center': [109.14533959369979, 91.42688569301522], 'axes': [233.49795378910503, 233.49795378910503], 'angle': 0.0}","{'center': [-4.069652112150275, -3.343069848860822, 22.058806741053395], 'normal': [-0.5287776989298473, -0.2750706310033435, -0.8029509904557552], 'radius': 1.17325527520883}",2.34651055041766,"{'center': [43.542326835496226, 55.65677949068031], 'axes': [27.156844600899017, 35.82649708384125], 'angle': 28.891968390479377}","[43.542326835496226, 55.65677949068031]",1.0,1.8494594934017061,-2.153153699267736
774725.731596,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.22665998550474856, 0.710073865042691]",35.78474725513421,1.0,"{'center': [1.4255669305848524, -0.48445199745389134, 30.40331820979612], 'radius': 10.392304845413264}","{'center': [109.14533959369979, 91.42688569301522], 'axes': [233.49795378910503, 233.49795378910503], 'angle': 0.0}","{'center': [-4.065661163903475, -3.3471247774899635, 22.057569677235207], 'normal': [-0.5283936697557453, -0.27546081669260675, -0.8030700269771612], 'radius': 1.1719513654749643}",2.3439027309499285,"{'center': [43.518717216911725, 55.66581791180334], 'axes': [27.127964740422264, 35.78474725513421], 'angle': 28.92832421841858}","[43.518717216911725, 55.66581791180334]",1.0,1.8498653583969535,-2.152751958379662
774725.748557,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.22647798614426595, 0.7102890658128806]",35.928707763376295,1.0,"{'center': [1.4255669305848524, -0.48445199745389134, 30.40331820979612], 'radius': 10.392304845413264}","{'center': [109.14533959369979, 91.42688569301522], 'axes': [233.49795378910503, 233.49795378910503], 'angle': 0.0}","{'center': [-4.069668159041437, -3.342717699037033, 22.0586966791997], 'normal': [-0.5287792430426692, -0.27503674537075024, -0.8029615811625652], 'radius': 1.1767555741881812}",2.3535111483763624,"{'center': [43.48377333969906, 55.62449936392691], 'axes': [27.230037626609505, 35.928707763376295], 'angle': 28.888943342512597}","[43.48377333969906, 55.62449936392691]",1.0,1.8494242483266765,-2.1531489821107774
774725.766223,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.22618551969040157, 0.7102704113078416]",36.132250352126995,1.0,"{'center': [1.4255669305848524, -0.48445199745389134, 30.40331820979612], 'radius': 10.392304845413264}","{'center': [109.14533959369979, 91.42688569301522], 'axes': [233.49795378910503, 233.49795378910503], 'angle': 0.0}","{'center': [-4.080108590598887, -3.342348534348734, 22.065454907975763], 'normal': [-0.5297838740376942, -0.2750012224820561, -0.8023112702953805], 'radius': 1.183431911376338}",2.366863822752676,"{'center': [43.4276197805571, 55.62808102889441], 'axes': [27.35983649764381, 36.132250352126995], 'angle': 28.84363493858828}","[43.4276197805571, 55.62808102889441]",1.0,1.8493873006927304,-2.1543936763900304
774725.778823,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.22602858639556508, 0.7104394974692299]",36.124139035143,1.0,"{'center': [1.4255669305848524, -0.48445199745389134, 30.40331820979612], 'radius': 10.392304845413264}","{'center': [109.14533959369979, 91.42688569301522], 'axes': [233.49795378910503, 233.49795378910503], 'angle': 0.0}","{'center': [-4.09446167107936, -3.3435292812713153, 22.075355594488087], 'normal': [-0.5311649998508777, -0.2751148399076556, -0.8013585762915388], 'radius': 1.183100038419528}",2.366200076839056,"{'center': [43.397488587948494, 55.595616485907875], 'axes': [27.320801717634232, 36.124139035143], 'angle': 28.802049886898374}","[43.397488587948494, 55.595616485907875]",1.0,1.8495054764374705,-2.156138499915462
774725.794606,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.2261904033509956, 0.7105345386022246]",36.202440561689585,1.0,"{'center': [1.4255669305848524, -0.48445199745389134, 30.40331820979612], 'radius': 10.392304845413264}","{'center': [109.14533959369979, 91.42688569301522], 'axes': [233.49795378910503, 233.49795378910503], 'angle': 0.0}","{'center': [-4.094567436490231, -3.348293439723663, 22.077062823190758], 'normal': [-0.531175177132284, -0.2755732712684764, -0.8011942981330293], 'radius': 1.1855894824523958}",2.3711789649047916,"{'center': [43.428557443391156, 55.57736858837286], 'axes': [27.37528328719553, 36.202440561689585], 'angle': 28.83752075565171}","[43.428557443391156, 55.57736858837286]",1.0,1.8499823406314726,-2.1562417415814124
774725.811088,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.22570373367623267, 0.7100684593505353]",36.2909879654847,1.0,"{'center': [1.4255669305848524, -0.48445199745389134, 30.40331820979612], 'radius': 10.392304845413264}","{'center': [109.14533959369979, 91.42688569301522], 'axes': [233.49795378910503, 233.49795378910503], 'angle': 0.0}","{'center': [-4.106292012399975, -3.3574517476333154, 22.088006485609963], 'normal': [-0.5323033749752215, -0.27645452985796964, -0.8001412437257547], 'radius': 1.1884427824061017}",2.3768855648122034,"{'center': [43.335116865836675, 55.666855804697235], 'axes': [27.40570927276044, 36.2909879654847], 'angle': 28.83178473001407}","[43.335116865836675, 55.666855804697235]",1.0,1.8508992165480582,-2.15782567441314
774725.829056,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.22521456618464245, 0.7105871343945223]",36.54652360999668,1.0,"{'center': [1.4255669305848524, -0.48445199745389134, 30.40331820979612], 'radius': 10.392304845413264}","{'center': [109.14533959369979, 91.42688569301522], 'axes': [233.49795378910503, 233.49795378910503], 'angle': 0.0}","{'center': [-4.115349128657126, -3.365557448139606, 22.09684599793244], 'normal': [-0.5331748963934128, -0.2772345012528492, -0.7992906612559398], 'radius': 1.196962048041462}",2.393924096082924,"{'center': [43.24119670745135, 55.56727019625174], 'axes': [27.5613901924209, 36.54652360999668], 'angle': 28.856791006429347}","[43.24119670745135, 55.56727019625174]",1.0,1.8517109133604956,-2.1590712473896647
774725.845258,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.22525078494662945, 0.7103829529341239]",36.473699620402066,1.0,"{'center': [1.4255669305848524, -0.48445199745389134, 30.40331820979612], 'radius': 10.392304845413264}","{'center': [109.14533959369979, 91.42688569301522], 'axes': [233.49795378910503, 233.49795378910503], 'angle': 0.0}","{'center': [-4.112763777811653, -3.369301781982026, 22.096421395393026], 'normal': [-0.5329261208923155, -0.2775947999448254, -0.799331518654345], 'radius': 1.1945365918048927}",2.3890731836097854,"{'center': [43.248150709752856, 55.6064730366482], 'axes': [27.509609065249826, 36.473699620402066], 'angle': 28.88440283522027}","[43.248150709752856, 55.6064730366482]",1.0,1.8520859314062323,-2.1588322243577447
774725.8586319999,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.22547248834624709, 0.7106909717129988]",36.75034350871927,1.0,"{'center': [1.4255669305848524, -0.48445199745389134, 30.40331820979612], 'radius': 10.392304845413264}","{'center': [109.14533959369979, 91.42688569301522], 'axes': [233.49795378910503, 233.49795378910503], 'angle': 0.0}","{'center': [-4.102105525661099, -3.395461298518012, 22.098448429626295], 'normal': [-0.5319005301009467, -0.28011200059714575, -0.7991364671943062], 'radius': 1.2035381930087314}",2.407076386017463,"{'center': [43.29071776247944, 55.54733343110423], 'axes': [27.70972552746832, 36.75034350871927], 'angle': 29.099898236916886}","[43.29071776247944, 55.54733343110423]",1.0,1.854707105277225,-2.158056027349099
774725.874259,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.22530595715753512, 0.7105474717069755]",36.64559005719876,1.0,"{'center': [1.4255669305848524, -0.48445199745389134, 30.40331820979612], 'radius': 10.392304845413264}","{'center': [109.14533959369979, 91.42688569301522], 'axes': [233.49795378910503, 233.49795378910503], 'angle': 0.0}","{'center': [-4.09837514743263, -3.4001598231203385, 22.097614639715175], 'normal': [-0.5315415742885491, -0.2805641163378036, -0.7992166986659114], 'radius': 1.2001679420457805}",2.400335884091561,"{'center': [43.258743774246746, 55.57488543226071], 'axes': [27.632762743154803, 36.64559005719876], 'angle': 29.13562403091148}","[43.258743774246746, 55.57488543226071]",1.0,1.8551781075869536,-2.1576983910465004
774725.892352,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.22528053914046606, 0.7104045833691883]",36.64673218479591,1.0,"{'center': [1.4255669305848524, -0.48445199745389134, 30.40331820979612], 'radius': 10.392304845413264}","{'center': [109.14533959369979, 91.42688569301522], 'axes': [233.49795378910503, 233.49795378910503], 'angle': 0.0}","{'center': [-4.080008672295208, -3.41361167739843, 22.09015630530039], 'normal': [-0.5297742593944399, -0.2818585216192296, -0.7999343772295919], 'radius': 1.2003195027763953}",2.4006390055527906,"{'center': [43.25386351496948, 55.60231999311584], 'axes': [27.656699368119448, 36.64673218479591], 'angle': 29.281487621227143}","[43.25386351496948, 55.60231999311584]",1.0,1.8565269441177086,-2.155750398515829
774725.904261,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.22521830928348793, 0.7095378885851333]",36.86469153341797,1.0,"{'center': [1.4255669305848524, -0.48445199745389134, 30.40331820979612], 'radius': 10.392304845413264}","{'center': [109.14533959369979, 91.42688569301522], 'axes': [233.49795378910503, 233.49795378910503], 'angle': 0.0}","{'center': [-4.073486838936325, -3.4149393632452587, 22.086308444330403], 'normal': [-0.5291466956868797, -0.2819862782494072, -0.8003046378240629], 'radius': 1.2074053129520417}",2.4148106259040834,"{'center': [43.24191538242968, 55.7687253916544], 'axes': [27.83695684651715, 36.86469153341797], 'angle': 29.287795385297336}","[43.24191538242968, 55.7687253916544]",1.0,1.8566601020033227,-2.1549919526720944
774725.922017,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.22517740325433488, 0.7093706130255663]",36.995926213222006,1.0,"{'center': [1.4255669305848524, -0.48445199745389134, 30.40331820979612], 'radius': 10.392304845413264}","{'center': [109.14533959369979, 91.42688569301522], 'axes': [233.49795378910503, 233.49795378910503], 'angle': 0.0}","{'center': [-4.052136349720014, -3.4217685348516005, 22.074636541484665], 'normal': [-0.5270922439041518, -0.2826434155936178, -0.8014277671990531], 'radius': 1.2118876498015667}",2.4237752996031334,"{'center': [43.2340614248323, 55.80084229909128], 'axes': [27.972271228684736, 36.995926213222006], 'angle': 29.402317561858382}","[43.2340614248323, 55.80084229909128]",1.0,1.8573451040082587,-2.152559600100456
774725.939301,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.2254442324441037, 0.7094585465753601]",37.072678694214744,1.0,"{'center': [1.4255669305848524, -0.48445199745389134, 30.40331820979612], 'radius': 10.392304845413264}","{'center': [109.14533959369979, 91.42688569301522], 'axes': [233.49795378910503, 233.49795378910503], 'angle': 0.0}","{'center': [-4.030997810179875, -3.4282127386428525, 22.063043997968443], 'normal': [-0.5250581869885227, -0.2832635093925498, -0.8025432602190006], 'radius': 1.2144976452825023}",2.4289952905650045,"{'center': [43.28529262926791, 55.78395905753086], 'axes': [28.068304742759096, 37.072678694214744], 'angle': 29.52692288755076}","[43.28529262926791, 55.78395905753086]",1.0,1.8579916185158667,-2.150148436056131
774725.955826,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.22554986038267452, 0.7091528636712644]",37.019516375663386,1.0,"{'center': [1.4255669305848524, -0.48445199745389134, 30.40331820979612], 'radius': 10.392304845413264}","{'center': [109.14533959369979, 91.42688569301522], 'axes': [233.49795378910503, 233.49795378910503], 'angle': 0.0}","{'center': [-4.013325929487947, -3.4189098740639294, 22.048235838744926], 'normal': [-0.5233577094760941, -0.2823683408310705, -0.8039681760046505], 'radius': 1.2128978394253256}",2.425795678850651,"{'center': [43.305573193473506, 55.842650175117235], 'axes': [28.078282931868447, 37.019516375663386], 'angle': 29.525699606702382}","[43.305573193473506, 55.842650175117235]",1.0,1.857058348418267,-2.1478518729425935
774725.976811,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.22569459342651546, 0.7085682087623786]",37.41942655701241,1.0,"{'center': [1.4255669305848524, -0.48445199745389134, 30.40331820979612], 'radius': 10.392304845413264}","{'center': [109.14533959369979, 91.42688569301522], 'axes': [233.49795378910503, 233.49795378910503], 'angle': 0.0}","{'center': [-4.000581368073521, -3.409686259473614, 22.036722775972827], 'normal': [-0.522131363482207, -0.2814807981033005, -0.8050760209864285], 'radius': 1.2260304741712482}",2.4520609483424964,"{'center': [43.33336193789097, 55.95490391762332], 'axes': [28.421976598948778, 37.41942655701241], 'angle': 29.50002519560197}","[43.33336193789097, 55.95490391762332]",1.0,1.8561332817772596,-2.1461509365153186
774725.993995,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.2256175864042981, 0.707953647808949]",37.34987234481983,1.0,"{'center': [1.4255669305848524, -0.48445199745389134, 30.40331820979612], 'radius': 10.392304845413264}","{'center': [109.14533959369979, 91.42688569301522], 'axes': [233.49795378910503, 233.49795378910503], 'angle': 0.0}","{'center': [-3.9801081375294904, -3.4144417405359464, 22.025141966519726], 'normal': [-0.5201613259545774, -0.2819383944818778, -0.8061903848956257], 'radius': 1.22387226109461}",2.44774452218922,"{'center': [43.31857658962524, 56.07289962068181], 'axes': [28.409238111634032, 37.34987234481983], 'angle': 29.58589961992005}","[43.31857658962524, 56.07289962068181]",1.0,1.8566101932101804,-2.1437961863765818
774726.011054,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.22560222281727396, 0.7083143911533996]",37.42980014130084,1.0,"{'center': [1.4433621335753613, -0.4751017835178388, 30.471314860382115], 'radius': 10.392304845413264}","{'center': [109.28048019648504, 91.52366894794118], 'axes': [232.95606363208117, 232.95606363208117], 'angle': 0.0}","{'center': [-3.9578859663666224, -3.407465865367538, 22.091114394143204], 'normal': [-0.5197353407435764, -0.2821668653363189, -0.8063851658410106], 'radius': 1.231906798562456}",2.463813597124912,"{'center': [43.3156267809166, 56.00363689854727], 'axes': [28.465863650982214, 37.42980014130084], 'angle': 29.62797982310483}","[43.3156267809166, 56.00363689854727]",1.0,1.8568483327860112,-2.1433130047787055
774726.029096,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.2260412328350245, 0.7077287085620407]",37.44090573139632,1.0,"{'center': [1.4433621335753613, -0.4751017835178388, 30.471314860382115], 'radius': 10.392304845413264}","{'center': [109.28048019648504, 91.52366894794118], 'axes': [232.95606363208117, 232.95606363208117], 'angle': 0.0}","{'center': [-3.9394414494040584, -3.3694959375318287, 22.06608386603856], 'normal': [-0.5179605162713417, -0.27851320732680934, -0.8087937295308729], 'radius': 1.2323813109354178}",2.4647626218708356,"{'center': [43.3999167043247, 56.11608795608818], 'axes': [28.56418132995317, 37.44090573139632], 'angle': 29.445325123305324}","[43.3999167043247, 56.11608795608818]",1.0,1.853042042655149,-2.1404011365287707
774726.047338,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.22608930538710356, 0.707527520588036]",37.48267465166475,1.0,"{'center': [1.4433621335753613, -0.4751017835178388, 30.471314860382115], 'radius': 10.392304845413264}","{'center': [109.28048019648504, 91.52366894794118], 'axes': [232.95606363208117, 232.95606363208117], 'angle': 0.0}","{'center': [-3.933723095218517, -3.3540800165543185, 22.057134046066984], 'normal': [-0.5174102673832843, -0.2770298096391141, -0.8096549263591709], 'radius': 1.233842976740675}",2.46768595348135,"{'center': [43.40914663432388, 56.154716047097075], 'axes': [28.626955788374257, 37.48267465166475], 'angle': 29.36285252399398}","[43.40914663432388, 56.154716047097075]",1.0,1.851497877518069,-2.1394355285399933
774726.0649379999,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.22607491412853806, 0.7070476309061134]",37.722468119119746,1.0,"{'center': [1.4433621335753613, -0.4751017835178388, 30.471314860382115], 'radius': 10.392304845413264}","{'center': [109.28048019648504, 91.52366894794118], 'axes': [232.95606363208117, 232.95606363208117], 'angle': 0.0}","{'center': [-3.9521463174108247, -3.3147587042123607, 22.0555655100219], 'normal': [-0.5191830427652958, -0.273246114594861, -0.8098058588104812], 'radius': 1.241672436383204}",2.483344872766408,"{'center': [43.406383512679305, 56.24685486602622], 'axes': [28.81865841140732, 37.722468119119746], 'angle': 29.02978242444457}","[43.406383512679305, 56.24685486602622]",1.0,1.8475622842429542,-2.1409039373298846
774726.08358,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.22609880723523046, 0.7065054933549659]",37.85862554787566,1.0,"{'center': [1.4433621335753613, -0.4751017835178388, 30.471314860382115], 'radius': 10.392304845413264}","{'center': [109.28048019648504, 91.52366894794118], 'axes': [232.95606363208117, 232.95606363208117], 'angle': 0.0}","{'center': [-3.9535517179633466, -3.290459416133843, 22.048305761518428], 'normal': [-0.5193182774965155, -0.2709079145093196, -0.810504428435936], 'radius': 1.2461627576536232}",2.4923255153072463,"{'center': [43.41097098916425, 56.350945275846556], 'axes': [28.95035126327422, 37.85862554787566], 'angle': 28.853215888356814}","[43.41097098916425, 56.350945275846556]",1.0,1.8451324179012427,-2.1406305257267118
774726.101567,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.22634894796917757, 0.7065419110678883]",37.876200457231775,1.0,"{'center': [1.4433621335753613, -0.4751017835178388, 30.471314860382115], 'radius': 10.392304845413264}","{'center': [109.28048019648504, 91.52366894794118], 'axes': [232.95606363208117, 232.95606363208117], 'angle': 0.0}","{'center': [-3.9552761315020817, -3.2779283503942036, 22.04523225226263], 'normal': [-0.519484209266646, -0.2697021121463173, -0.8108001770019682], 'radius': 1.2466843617344416}",2.4933687234688833,"{'center': [43.45899801008209, 56.34395307496543], 'axes': [28.976678354343868, 37.876200457231775], 'angle': 28.77193321263401}","[43.45899801008209, 56.34395307496543]",1.0,1.8438799936212042,-2.140609921039295
774726.118434,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.2262742340216479, 0.7062290490253045]",37.96793032901181,1.0,"{'center': [1.4433621335753613, -0.4751017835178388, 30.471314860382115], 'radius': 10.392304845413264}","{'center': [109.28048019648504, 91.52366894794118], 'axes': [232.95606363208117, 232.95606363208117], 'angle': 0.0}","{'center': [-3.963913883992242, -3.256562121719684, 22.043690968866294], 'normal': [-0.5203153773875439, -0.26764614583351715, -0.8109484870659304], 'radius': 1.2496987550607626}",2.499397510121525,"{'center': [43.444652932156394, 56.404022587141526], 'axes': [29.05364364690222, 37.96793032901181], 'angle': 28.592528450292775}","[43.444652932156394, 56.404022587141526]",1.0,1.8417455455876555,-2.1412532258540047
774726.137341,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.22636454607955991, 0.7058172775649811]",38.18892742231951,1.0,"{'center': [1.4433621335753613, -0.4751017835178388, 30.471314860382115], 'radius': 10.392304845413264}","{'center': [109.28048019648504, 91.52366894794118], 'axes': [232.95606363208117, 232.95606363208117], 'angle': 0.0}","{'center': [-3.9740673863608187, -3.251063276076132, 22.04839997369606], 'normal': [-0.5212923986084964, -0.267117019164761, -0.8104953628649166], 'radius': 1.2567844417950977}",2.5135688835901955,"{'center': [43.4619928472755, 56.48308270752361], 'axes': [29.210195509092834, 38.18892742231951], 'angle': 28.510452576015773}","[43.4619928472755, 56.48308270752361]",1.0,1.8411964258607196,-2.14236046744852
774726.153916,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.22629773477795767, 0.7057763233934167]",38.14685748140941,1.0,"{'center': [1.4433621335753613, -0.4751017835178388, 30.471314860382115], 'radius': 10.392304845413264}","{'center': [109.28048019648504, 91.52366894794118], 'axes': [232.95606363208117, 232.95606363208117], 'angle': 0.0}","{'center': [-3.9805030933969654, -3.2373622500489185, 22.04803740355571], 'normal': [-0.5219116748067872, -0.26579863732059666, -0.8105302511929388], 'radius': 1.255419855278475}",2.51083971055695,"{'center': [43.44916507736787, 56.490945908464006], 'axes': [29.179629657658815, 38.14685748140941], 'angle': 28.39647662032754}","[43.44916507736787, 56.490945908464006]",1.0,1.8398285920158859,-2.1428811710351696
774726.170071,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.22707669335692338, 0.7054675383712619]",38.07984989228357,1.0,"{'center': [1.4433621335753613, -0.4751017835178388, 30.471314860382115], 'radius': 10.392304845413264}","{'center': [109.28048019648504, 91.52366894794118], 'axes': [232.95606363208117, 232.95606363208117], 'angle': 0.0}","{'center': [-3.981782462287077, -3.215978636607538, 22.041878331753306], 'normal': [-0.522034782135637, -0.26374099815782537, -0.8111229081534512], 'radius': 1.2529143923387258}",2.5058287846774516,"{'center': [43.59872512452929, 56.55023263271772], 'axes': [29.160141781066805, 38.07984989228357], 'angle': 28.258630686086036}","[43.59872512452929, 56.55023263271772]",1.0,1.8376948008730647,-2.14265584214217
774726.187209,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.2273299038496793, 0.7047040952834749]",38.27554771740955,1.0,"{'center': [1.4433621335753613, -0.4751017835178388, 30.471314860382115], 'radius': 10.392304845413264}","{'center': [109.28048019648504, 91.52366894794118], 'axes': [232.95606363208117, 232.95606363208117], 'angle': 0.0}","{'center': [-3.9796819094724194, -3.1927401940977465, 22.033007282644462], 'normal': [-0.5218326563468054, -0.2615048779847294, -0.8119765252519489], 'radius': 1.2592534656221543}",2.5185069312443087,"{'center': [43.647341539138424, 56.696813705572836], 'axes': [29.346839315372854, 38.27554771740955], 'angle': 28.097366419792543}","[43.647341539138424, 56.696813705572836]",1.0,1.835377333603593,-2.142001117605149
774726.203625,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.2278056213629073, 0.7045394519098858]",38.29990938400148,1.0,"{'center': [1.4433621335753613, -0.4751017835178388, 30.471314860382115], 'radius': 10.392304845413264}","{'center': [109.28048019648504, 91.52366894794118], 'axes': [232.95606363208117, 232.95606363208117], 'angle': 0.0}","{'center': [-3.971554161003988, -3.192834053128882, 22.027819563207263], 'normal': [-0.5210505633857797, -0.2615139095742114, -0.81247571378754], 'radius': 1.2599085334188684}",2.519817066837737,"{'center': [43.738679301678204, 56.72842523330193], 'axes': [29.388537527750092, 38.29990938400148], 'angle': 28.130632878973472}","[43.738679301678204, 56.72842523330193]",1.0,1.8353866908153331,-2.1410398447384917
774726.219349,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.22771353748408865, 0.7045417777132361]",38.37481971941781,1.0,"{'center': [1.4433621335753613, -0.4751017835178388, 30.471314860382115], 'radius': 10.392304845413264}","{'center': [109.28048019648504, 91.52366894794118], 'axes': [232.95606363208117, 232.95606363208117], 'angle': 0.0}","{'center': [-3.976381162740772, -3.1974162556262478, 22.032393927171196], 'normal': [-0.5215150418444648, -0.26195483221510063, -0.812035545409882], 'radius': 1.2623397384883464}",2.5246794769766927,"{'center': [43.72099919694502, 56.72797867905865], 'axes': [29.42941455804165, 38.37481971941781], 'angle': 28.141789842579307}","[43.72099919694502, 56.72797867905865]",1.0,1.8358435392200798,-2.141691192786594
774726.23993,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.2278991657507455, 0.7041284337848375]",38.50061502052382,1.0,"{'center': [1.4433621335753613, -0.4751017835178388, 30.471314860382115], 'radius': 10.392304845413264}","{'center': [109.28048019648504, 91.52366894794118], 'axes': [232.95606363208117, 232.95606363208117], 'angle': 0.0}","{'center': [-3.980095885303917, -3.2041338764638008, 22.036951401701604], 'normal': [-0.5218724911897642, -0.26260123558157983, -0.8115970022187227], 'radius': 1.2662557762637563}",2.5325115525275126,"{'center': [43.756639824143136, 56.80734071331122], 'axes': [29.514589421121837, 38.50061502052382], 'angle': 28.163637122961006}","[43.756639824143136, 56.80734071331122]",1.0,1.836513392594724,-2.142248498237158
774726.257691,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.22872578989757134, 0.7035907442552713]",38.742288679675134,1.0,"{'center': [1.4433621335753613, -0.4751017835178388, 30.471314860382115], 'radius': 10.392304845413264}","{'center': [109.28048019648504, 91.52366894794118], 'axes': [232.95606363208117, 232.95606363208117], 'angle': 0.0}","{'center': [-3.967892851573615, -3.195646358327723, 22.02637811093438], 'normal': [-0.5206982537215776, -0.26178452376814376, -0.8126144175971688], 'radius': 1.2739307883461297}",2.5478615766922594,"{'center': [43.9153516603337, 56.9105771029879], 'axes': [29.746552920219905, 38.742288679675134], 'angle': 28.15107685328988}","[43.9153516603337, 56.9105771029879]",1.0,1.8356670726624653,-2.1406549821654597
774726.275718,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.2289046795862558, 0.7036835010320405]",38.82135733766563,1.0,"{'center': [1.4433621335753613, -0.4751017835178388, 30.471314860382115], 'radius': 10.392304845413264}","{'center': [109.28048019648504, 91.52366894794118], 'axes': [232.95606363208117, 232.95606363208117], 'angle': 0.0}","{'center': [-3.967937145836024, -3.196351120222613, 22.02663356644771], 'normal': [-0.5207025159389652, -0.26185233951309866, -0.8125898363789377], 'radius': 1.2764653482918056}",2.552930696583611,"{'center': [43.94969848056111, 56.89276780184823], 'axes': [29.807353294299226, 38.82135733766563], 'angle': 28.16159371661771}","[43.94969848056111, 56.89276780184823]",1.0,1.8357373395156977,-2.140672441951139
774726.292712,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.22898607549945868, 0.7035695886074143]",38.86751287022135,1.0,"{'center': [1.4433621335753613, -0.4751017835178388, 30.471314860382115], 'radius': 10.392304845413264}","{'center': [109.28048019648504, 91.52366894794118], 'axes': [232.95606363208117, 232.95606363208117], 'angle': 0.0}","{'center': [-3.9664781944788245, -3.206111756074889, 22.02885004524948], 'normal': [-0.5205621282791629, -0.2627915571358942, -0.8123765556067951], 'radius': 1.2778967084634716}",2.555793416926943,"{'center': [43.965326495896065, 56.91463898737645], 'axes': [29.836318748029647, 38.86751287022135], 'angle': 28.228513281617026}","[43.965326495896065, 56.91463898737645]",1.0,1.8367106418298853,-2.1406691968982767
774726.310267,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.2290240431161942, 0.7033045979013229]",39.00271771988908,1.0,"{'center': [1.4433621335753613, -0.4751017835178388, 30.471314860382115], 'radius': 10.392304845413264}","{'center': [109.28048019648504, 91.52366894794118], 'axes': [232.95606363208117, 232.95606363208117], 'angle': 0.0}","{'center': [-3.9643952641334907, -3.1961036803907836, 22.02428528752403], 'normal': [-0.5203616982132326, -0.26182852960417946, -0.812815799623724], 'radius': 1.282355318290048}",2.564710636580096,"{'center': [43.97261627830929, 56.965517202945996], 'axes': [29.9572935706017, 39.00271771988908], 'angle': 28.163624784627594}","[43.97261627830929, 56.965517202945996]",1.0,1.8357126688772771,-2.1402487916494874
774726.327603,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.22902447488850722, 0.7033051041665367]",39.002771225786326,1.0,"{'center': [1.4433621335753613, -0.4751017835178388, 30.471314860382115], 'radius': 10.392304845413264}","{'center': [109.28048019648504, 91.52366894794118], 'axes': [232.95606363208117, 232.95606363208117], 'angle': 0.0}","{'center': [-3.965642750735573, -3.195257028706324, 22.024811346881748], 'normal': [-0.5204817376674864, -0.2617470605078574, -0.8127651795384261], 'radius': 1.2823474233315957}",2.5646948466631914,"{'center': [43.97269917859339, 56.965420000024956], 'axes': [29.955628739216525, 39.002771225786326], 'angle': 28.153701179529904}","[43.97269917859339, 56.965420000024956]",1.0,1.8356282559176496,-2.140381819120307
774726.349533,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.22894993331336833, 0.7028810075606933]",39.091146638792885,1.0,"{'center': [1.4433621335753613, -0.4751017835178388, 30.471314860382115], 'radius': 10.392304845413264}","{'center': [109.28048019648504, 91.52366894794118], 'axes': [232.95606363208117, 232.95606363208117], 'angle': 0.0}","{'center': [-3.9706837754562905, -3.1891351440576017, 22.02607183174316], 'normal': [-0.5209668104974027, -0.26115798188287614, -0.8126438893260852], 'radius': 1.2851903967693803}",2.5703807935387606,"{'center': [43.95838719616672, 57.046846548346885], 'axes': [30.021097577434894, 39.091146638792885], 'angle': 28.082021468640782}","[43.95838719616672, 57.046846548346885]",1.0,1.8350179485565548,-2.1408727581602585
